Age,CCAvg,CD_Account,CreditCard,Education,Experience,Family,Income,Mortgage,Mortgage > 0,Online,Personal_Loan,Securities_Account,ZIPCode (SCF)
65,2.1,0,0,1,41,2,158,0,,0,0,0,92
54,4.9,0,0,1,28,4,78,0,,0,0,0,91
35,4.5,0,0,3,9,2,105,0,,0,0,0,90
32,0.6,0,0,2,7,3,100,0,,1,0,0,92
63,0.0,0,0,2,39,1,58,0,,1,0,0,94
43,0.1,0,1,2,18,2,10,0,,0,0,1,91
59,2.7,0,0,1,33,2,142,0,,0,0,0,94
62,2.5,0,0,1,37,1,128,0,,0,0,0,92
30,0.5,0,0,3,5,3,131,0,,0,1,0,92
54,1.0,0,0,2,30,4,88,122,122.0,1,0,0,92
30,0.6,0,0,1,6,2,101,0,,1,0,0,90
31,1.75,1,1,3,1,2,70,0,,1,0,0,92
44,0.3,0,0,1,20,1,122,0,,1,0,1,91
32,1.5,0,0,1,8,3,70,0,,1,0,0,91
63,4.3,0,0,3,38,2,148,0,,1,1,0,93
57,2.1,0,0,3,32,2,43,166,166.0,1,0,0,92
60,1.5,0,0,3,30,1,31,0,,1,0,0,95
37,0.8,0,0,3,11,2,35,0,,0,0,0,94
53,2.6,0,0,3,27,4,81,0,,1,0,0,90
51,1.4,0,0,3,25,1,19,98,98.0,0,0,0,95
30,1.8,1,1,3,5,4,98,129,129.0,1,0,1,92
28,2.1,0,0,3,2,4,101,0,,1,0,0,90
50,0.4,0,0,3,24,2,81,0,,0,0,0,95
56,0.7,0,0,2,30,2,34,0,,1,0,0,94
40,3.4,0,0,1,16,1,104,249,249.0,0,0,0,91
64,0.7,0,0,2,38,3,29,0,,1,0,0,90
46,1.7,0,1,2,20,2,82,0,,1,0,0,90
55,0.2,0,0,1,29,1,62,0,,1,0,0,90
45,2.1,0,1,1,19,3,85,0,,1,0,0,94
40,0.1,0,0,2,15,2,8,0,,0,0,0,94
63,1.7,0,0,3,37,4,78,0,,1,0,0,91
57,0.5,0,0,2,32,3,44,0,,1,0,0,93
37,0.1,0,0,2,11,3,22,114,114.0,0,0,0,90
31,2.2,0,1,2,5,4,39,0,,1,0,0,94
50,1.6,0,0,2,26,1,55,0,,1,0,0,94
51,2.6,0,1,2,27,1,71,0,,0,0,0,92
53,0.5,0,0,2,26,1,22,100,100.0,1,0,0,92
43,2.4,0,0,1,17,1,158,0,,1,0,0,90
35,0.3,1,1,3,9,3,131,0,,1,1,0,90
49,2.8,0,1,2,24,1,75,160,160.0,0,0,0,95
28,0.7,0,0,2,4,3,69,170,170.0,0,0,0,94
51,0.8,0,0,1,27,2,39,0,,0,0,0,94
39,1.7,0,1,1,14,4,34,0,,1,0,0,94
31,1.7,0,0,1,7,1,32,0,,1,0,0,91
42,1.8,0,0,1,18,1,54,0,,1,0,0,90
41,2.0,0,0,2,17,1,34,0,,0,0,0,92
23,0.6,0,1,2,2,4,45,0,,1,0,0,95
59,2.3,0,0,3,33,2,68,0,,0,0,1,95
47,1.5,0,0,2,21,1,53,0,,1,0,0,95
48,0.1,0,1,1,23,1,32,0,,0,0,0,93
58,0.4,0,0,1,34,4,31,0,,0,0,0,92
54,3.7,0,0,1,29,2,72,144,144.0,1,0,0,94
49,0.4,1,1,2,24,4,30,157,157.0,1,0,0,90
63,2.5,0,0,1,38,1,138,0,,1,0,0,92
62,1.5,0,0,2,37,1,18,127,127.0,0,0,0,92
45,2.8,0,1,1,19,1,69,220,220.0,1,0,0,90
39,2.1,0,0,1,13,3,58,247,247.0,1,0,0,94
58,1.5,0,0,1,34,4,63,0,,1,0,0,90
56,0.3,0,0,1,30,2,43,0,,0,0,1,90
29,0.2,0,0,3,5,1,28,0,,1,0,0,96
33,2.1,0,0,3,9,1,38,133,133.0,0,0,0,93
55,0.3,0,0,2,29,3,72,147,147.0,0,0,0,93
56,0.9,0,0,1,31,4,64,0,,1,0,0,94
36,2.6,0,0,2,12,3,70,165,165.0,1,0,0,92
53,0.3,0,0,1,29,1,12,0,,0,0,0,95
57,0.5,0,0,1,31,2,159,0,,0,0,0,94
35,4.5,0,0,3,9,2,103,0,,1,0,0,95
43,0.3,0,0,3,18,1,42,0,,1,0,0,91
54,2.1,0,0,3,29,2,48,142,142.0,1,0,0,92
29,1.5,0,0,1,3,1,49,0,,0,0,0,90
39,0.4,0,0,1,14,2,89,0,,1,0,0,95
32,0.7,0,1,2,8,4,22,0,,1,0,0,94
51,0.2,0,0,1,27,2,10,86,86.0,0,0,0,92
50,1.3,0,1,2,25,1,38,120,120.0,0,0,0,95
54,2.1,0,1,3,29,2,49,95,95.0,1,0,0,92
38,1.4,0,1,3,12,2,30,0,,0,0,0,91
32,2.6,1,1,2,7,1,82,240,240.0,1,0,0,94
57,0.1,0,0,2,33,1,24,0,,0,0,0,94
47,0.6,0,1,1,23,4,32,156,156.0,1,0,0,92
51,0.9,0,0,3,25,3,34,111,111.0,1,0,0,95
26,2.2,0,0,1,1,4,61,119,119.0,0,0,0,93
37,0.1,0,1,2,11,3,22,0,,1,0,0,93
27,1.0,0,0,3,0,4,40,0,,1,0,0,91
63,2.8,0,0,1,38,2,50,205,205.0,0,0,0,93
62,0.7,0,1,3,36,2,35,0,,0,0,1,94
59,0.3,0,0,2,33,3,64,0,,0,0,0,95
32,2.3,0,0,1,7,3,49,0,,1,0,0,94
35,1.0,0,1,2,8,4,44,192,192.0,0,0,0,95
56,3.7,0,0,1,31,2,65,0,,1,0,0,93
55,0.7,0,0,1,31,4,13,0,,1,0,0,93
31,2.9,0,1,3,5,1,84,105,105.0,0,0,0,91
54,0.2,0,0,2,29,4,28,101,101.0,1,0,0,92
58,4.4,0,0,1,32,3,108,0,,1,0,0,95
48,0.0,0,0,1,24,1,59,144,144.0,1,0,0,90
36,4.0,0,0,3,6,4,69,0,,1,0,0,90
53,0.3,0,0,1,29,2,118,0,,1,0,0,94
38,4.1,0,0,1,13,1,163,0,,0,0,0,95
59,0.7,0,1,2,33,2,91,0,,1,0,0,94
56,1.3,0,1,3,31,4,61,0,,1,0,0,92
59,4.1,0,0,2,35,4,168,0,,1,1,0,95
39,0.9,0,0,2,13,3,69,0,,0,0,0,90
47,0.2,0,0,1,21,1,22,104,104.0,0,0,0,92
47,0.3,0,0,1,22,1,53,213,213.0,0,0,0,92
53,1.0,1,1,2,26,2,25,0,,1,0,0,92
36,2.2,0,0,2,9,4,115,0,,0,1,0,91
34,1.1,1,1,3,9,4,31,85,85.0,1,0,1,92
36,2.8,0,1,3,10,1,83,0,,0,0,0,94
45,0.1,0,0,1,20,1,30,0,,1,0,0,96
27,0.2,0,1,3,3,1,34,0,,1,0,0,90
47,1.4,0,1,3,22,1,44,0,,1,0,0,95
54,1.5,0,0,1,30,3,44,117,117.0,1,0,0,95
52,1.8,0,0,1,26,4,35,0,,1,0,0,94
51,0.8,0,0,3,25,1,91,0,,0,0,0,92
57,2.0,0,0,2,32,2,30,0,,0,0,0,94
65,2.5,0,0,3,39,1,53,0,,1,0,0,94
58,0.3,0,0,3,33,1,28,0,,1,0,0,94
64,3.4,0,0,2,39,4,85,200,200.0,1,0,0,94
52,0.7,0,1,2,26,2,28,90,90.0,1,0,0,93
58,0.4,0,0,1,34,4,41,177,177.0,1,0,0,91
52,5.0,1,0,3,22,1,154,0,,1,1,1,90
43,0.3,0,0,3,18,1,41,0,,1,0,0,92
56,1.5,0,0,1,32,3,33,0,,0,0,0,95
53,0.8,0,0,3,27,2,59,0,,1,0,0,90
27,3.3,0,0,1,2,2,129,0,,0,0,1,90
53,0.9,0,0,3,27,3,35,136,136.0,1,0,0,94
42,2.2,1,1,2,16,3,185,0,,1,1,1,94
58,1.3,0,0,2,34,4,45,201,201.0,0,0,0,93
36,0.1,0,0,2,12,4,62,145,145.0,0,0,0,94
48,0.1,0,0,3,22,2,14,0,,1,0,0,94
54,2.2,0,1,3,28,1,53,0,,1,0,0,94
26,2.6,0,0,3,1,3,48,169,169.0,0,0,0,94
50,0.4,0,0,1,26,2,128,0,,1,0,0,92
35,0.9,0,1,1,9,3,40,0,,1,0,0,93
63,0.4,0,0,1,37,2,10,0,,1,0,0,90
57,0.1,0,0,2,32,3,31,0,,1,0,0,94
30,0.8,0,0,1,5,4,30,158,158.0,1,0,0,90
33,0.6,0,0,3,7,1,21,0,,0,0,1,90
62,0.3,0,0,1,36,2,44,0,,0,0,0,92
35,2.5,0,0,3,10,1,48,164,164.0,1,0,0,95
37,0.2,0,0,2,11,3,21,0,,1,0,0,94
37,2.2,0,1,2,11,4,84,0,,1,0,0,90
35,0.7,0,0,2,10,3,64,230,230.0,1,0,0,94
35,2.5,0,0,1,9,1,82,138,138.0,0,0,0,94
59,1.3,0,0,1,35,4,39,0,,1,0,0,95
53,0.8,0,1,3,27,2,45,0,,1,0,0,90
46,1.4,0,0,1,22,2,152,0,,1,0,0,90
40,1.0,0,0,1,16,1,12,91,91.0,0,0,1,90
42,1.5,0,0,1,16,3,32,149,149.0,1,0,0,94
25,2.6,0,0,1,1,4,74,204,204.0,0,0,0,94
39,1.1,0,1,2,14,2,54,159,159.0,0,0,0,92
30,4.1,1,1,2,6,3,181,0,,1,1,0,94
58,0.0,0,0,3,33,2,75,0,,1,0,0,90
41,0.1,0,0,1,15,3,95,240,240.0,0,0,1,91
36,2.8,0,0,1,11,1,90,0,,1,0,0,94
27,1.0,0,1,1,3,4,20,134,134.0,1,0,0,95
60,2.2,0,0,3,34,3,64,0,,0,0,0,95
62,1.7,0,0,3,36,2,85,98,98.0,0,0,0,90
67,1.7,0,0,2,43,4,105,0,,1,0,0,93
44,0.2,0,0,1,18,1,21,0,,1,0,0,90
24,1.8,0,0,2,1,2,78,0,,0,0,0,94
58,4.3,0,0,1,34,1,125,219,219.0,0,0,0,94
61,1.8,0,0,2,36,3,81,0,,1,0,0,95
28,0.6,0,0,2,3,4,54,0,,1,0,0,94
49,3.6,0,0,3,24,4,79,212,212.0,1,0,0,94
35,1.5,0,0,2,11,1,38,136,136.0,1,0,0,91
27,0.5,0,0,3,2,4,20,0,,1,0,0,95
42,0.2,0,1,3,18,4,60,151,151.0,0,0,0,92
65,2.4,0,0,3,39,4,113,0,,1,0,0,92
29,0.0,0,1,1,5,4,70,0,,1,0,0,93
65,0.0,0,1,3,41,2,84,0,,1,0,0,95
59,0.2,0,0,3,33,2,23,0,,1,0,0,94
46,3.3,1,1,1,22,2,141,0,,1,0,1,90
52,1.8,0,1,1,26,4,31,0,,1,0,0,94
60,1.3,0,0,1,35,1,22,80,80.0,0,0,0,92
43,5.2,0,0,1,17,1,91,0,,0,0,1,95
65,2.4,0,0,3,39,4,82,252,252.0,1,0,0,94
50,0.3,0,0,1,26,1,23,0,,0,0,0,92
48,0.1,0,0,1,23,1,35,0,,1,0,1,93
49,2.5,0,0,3,25,1,114,0,,1,1,0,91
58,0.1,0,1,2,33,3,18,0,,1,0,0,94
24,1.6,0,0,3,2,2,80,238,238.0,0,0,0,91
58,2.3,0,1,3,32,2,74,0,,0,0,0,95
45,4.1,0,0,2,19,4,122,0,,1,1,0,94
42,2.33,0,0,2,15,3,73,0,,0,0,0,94
64,1.1,0,0,1,40,2,40,0,,1,0,0,96
49,0.1,0,0,3,25,4,55,0,,1,0,0,92
55,2.7,0,1,2,31,1,69,0,,0,0,1,90
40,1.4,0,0,2,14,4,92,0,,1,0,0,90
28,2.1,0,1,3,2,4,48,0,,1,0,0,93
50,1.3,0,0,2,25,1,58,0,,1,0,0,93
40,2.2,0,0,1,16,2,109,0,,1,0,0,94
55,1.0,0,1,2,28,3,39,0,,1,0,0,94
53,1.9,0,0,2,29,3,33,144,144.0,0,0,0,94
48,0.2,0,1,1,24,4,18,0,,1,0,0,94
59,1.6,0,1,1,33,1,63,0,,1,0,0,90
58,2.8,0,0,2,32,1,43,0,,1,0,0,92
38,2.0,0,0,3,14,4,70,0,,1,0,0,94
49,0.9,0,0,3,25,1,19,0,,0,0,0,94
60,1.3,0,0,2,36,4,39,140,140.0,1,0,0,94
54,0.8,0,0,1,28,3,81,0,,0,0,0,94
28,1.3,0,0,3,2,4,34,0,,0,0,0,92
42,0.3,0,0,1,18,1,114,0,,0,0,0,94
52,3.2,0,0,3,28,2,55,151,151.0,0,0,0,91
54,0.1,0,0,2,30,1,21,76,76.0,1,0,0,95
56,2.8,0,0,2,30,4,50,0,,1,0,1,94
58,1.5,0,1,1,34,3,41,0,,1,0,0,95
64,0.3,0,0,3,40,2,8,0,,1,0,0,94
35,1.67,0,0,2,8,2,55,0,,1,0,0,92
45,1.3,0,1,1,20,2,40,0,,0,0,0,91
57,0.1,0,0,2,32,3,22,0,,1,0,0,95
35,1.67,0,1,2,8,2,44,0,,0,0,1,94
46,4.5,0,0,3,22,3,102,0,,1,1,0,95
30,1.8,0,0,3,4,4,54,235,235.0,1,0,0,93
44,3.2,0,0,2,20,4,130,0,,0,1,0,90
39,2.33,0,1,2,12,3,75,0,,1,0,0,94
42,1.7,0,0,1,18,2,42,0,,1,0,0,95
34,3.8,0,0,1,9,1,133,0,,1,0,0,92
46,1.2,0,0,2,20,1,40,0,,1,0,0,92
55,1.5,0,0,1,31,3,34,101,101.0,1,0,0,94
28,0.8,0,0,1,3,1,142,0,,1,0,0,93
35,2.3,1,1,1,10,3,64,0,,1,0,0,94
60,1.6,0,0,3,35,2,44,170,170.0,1,0,0,94
52,1.4,0,0,3,26,1,49,0,,1,0,0,90
51,0.2,0,0,1,27,2,12,0,,0,0,0,91
51,1.3,0,1,3,26,1,98,0,,1,0,0,90
59,0.4,0,0,1,35,4,42,0,,1,0,0,91
53,0.6,0,1,3,28,2,44,0,,1,0,0,92
43,5.2,0,0,1,17,1,124,0,,0,0,0,94
32,0.3,0,0,1,6,4,22,0,,0,0,0,94
41,2.67,0,0,1,17,4,78,99,99.0,1,0,0,95
31,1.0,0,1,2,4,2,54,109,109.0,0,0,0,91
47,2.7,0,0,2,22,3,42,0,,1,0,0,95
53,3.0,0,1,3,23,1,80,0,,1,0,0,93
49,2.0,0,0,2,22,3,81,0,,1,0,0,94
62,2.0,0,1,1,36,2,89,0,,1,0,0,94
33,2.6,0,0,2,9,3,61,0,,1,0,0,93
54,0.4,0,1,3,24,4,25,0,,0,0,0,90
27,0.1,0,0,2,3,3,43,163,163.0,1,0,0,90
56,1.6,0,0,2,32,4,83,0,,0,0,0,91
55,0.0,0,0,3,30,2,79,0,,0,0,0,92
45,0.5,0,1,2,19,3,30,0,,1,0,0,94
44,0.1,0,1,3,18,2,14,98,98.0,0,0,0,94
37,0.2,0,0,2,11,3,19,0,,1,0,0,95
42,0.7,0,0,3,16,1,55,135,135.0,1,0,0,95
26,2.4,0,1,3,2,2,132,0,,0,1,0,94
61,0.5,0,1,1,36,3,78,0,,1,0,0,91
31,2.4,0,1,2,7,1,42,0,,1,0,0,95
54,2.3,0,0,3,29,2,44,187,187.0,1,0,0,95
61,0.5,0,0,2,36,3,53,0,,1,0,0,92
66,2.4,0,0,1,41,3,65,0,,0,0,0,92
38,0.2,0,0,1,12,4,43,0,,0,0,0,94
55,1.5,0,1,3,29,4,38,0,,0,0,0,90
60,1.8,0,0,3,36,1,50,0,,1,0,0,95
23,1.8,0,0,2,2,2,81,0,,0,0,0,91
29,1.9,0,1,3,3,1,41,0,,1,0,0,94
35,2.3,0,0,1,10,3,73,0,,1,0,0,93
53,0.4,0,1,3,27,2,31,104,104.0,0,0,0,91
32,0.6,0,1,2,7,3,84,0,,1,0,0,91
38,1.9,0,1,1,14,2,95,0,,1,0,0,94
43,2.2,0,0,3,18,2,60,115,115.0,0,0,0,95
54,1.1,0,0,3,30,2,121,0,,0,1,1,95
52,1.0,1,1,2,25,3,43,165,165.0,1,0,0,91
31,1.8,1,1,2,7,1,38,182,182.0,1,0,0,92
42,1.9,0,0,1,18,4,52,0,,1,0,0,95
57,1.5,0,1,1,33,3,43,168,168.0,0,0,0,91
33,2.6,1,1,2,8,1,82,0,,1,0,1,95
35,4.1,0,0,1,10,1,161,0,,1,0,1,94
56,0.7,0,0,2,30,2,24,0,,1,0,0,94
57,2.6,0,0,1,32,1,102,0,,1,0,0,90
25,2.4,0,0,2,1,3,53,0,,0,0,0,94
53,1.2,0,0,1,28,1,85,0,,0,0,0,92
59,4.4,0,0,1,33,3,111,0,,1,0,0,95
56,0.3,0,1,1,32,2,90,0,,1,0,0,95
54,1.1,0,0,1,28,2,94,188,188.0,0,0,0,92
48,3.6,0,0,3,23,4,63,0,,0,0,0,94
55,2.8,1,0,2,30,2,153,0,,1,1,1,94
33,2.0,0,0,3,7,2,39,0,,0,0,0,92
49,0.4,0,0,1,25,2,163,0,,0,0,1,94
42,1.0,0,0,1,17,3,113,0,,1,0,1,93
46,2.9,0,1,1,21,1,64,0,,1,0,0,92
65,0.1,0,1,3,40,3,20,0,,0,0,0,92
50,1.0,0,0,1,24,1,179,0,,1,0,0,94
54,4.5,0,0,3,24,2,91,90,90.0,1,0,0,91
42,3.33,1,1,1,18,1,103,0,,1,1,1,91
57,1.6,0,0,2,33,4,80,0,,0,0,0,95
61,0.3,0,0,1,35,2,38,0,,0,0,0,93
60,0.2,0,1,1,34,1,44,0,,0,0,0,94
40,4.3,0,0,2,14,1,164,0,,0,1,0,94
33,1.6,0,1,1,7,3,81,0,,1,0,0,92
37,1.7,0,0,2,13,2,95,83,83.0,0,0,0,90
52,1.9,0,1,2,28,3,44,0,,0,0,0,90
33,1.6,0,1,1,7,3,88,0,,1,0,0,94
62,5.0,1,1,2,37,3,169,184,184.0,1,1,0,95
63,0.8,0,1,2,37,1,11,102,102.0,0,0,0,91
55,3.0,0,1,3,25,1,92,158,158.0,0,0,0,94
33,2.6,0,0,2,9,3,74,0,,1,0,0,92
25,0.8,0,0,1,1,3,72,0,,1,0,0,94
55,2.67,0,0,1,31,3,63,0,,1,0,0,95
45,1.4,0,1,1,21,2,183,0,,1,0,0,90
60,2.5,0,0,3,34,1,40,166,166.0,1,0,0,91
44,2.9,0,1,1,18,4,68,0,,0,0,1,92
48,3.6,0,0,3,23,4,78,0,,1,0,0,91
57,3.7,0,0,1,32,2,68,184,184.0,0,0,0,90
58,1.4,0,1,1,32,1,49,99,99.0,1,0,0,94
58,2.3,0,0,3,33,2,39,0,,1,0,0,94
59,1.9,0,1,2,33,4,89,0,,1,0,0,94
63,1.7,0,1,3,37,4,105,244,244.0,0,0,0,92
61,2.0,0,1,1,35,2,78,0,,1,0,0,90
44,0.8,0,1,1,20,4,81,228,228.0,0,0,0,90
53,0.1,0,0,3,29,4,50,152,152.0,1,0,0,93
63,0.1,0,1,3,39,3,38,178,178.0,1,0,0,92
50,1.8,0,0,2,26,3,110,0,,1,0,0,94
51,1.4,0,1,3,25,1,29,102,102.0,0,0,0,90
47,0.4,0,0,3,22,1,19,0,,1,0,0,94
43,4.7,0,1,3,19,2,130,221,221.0,0,1,0,90
46,2.4,0,0,1,21,1,38,130,130.0,1,0,0,90
50,0.3,0,0,3,24,1,31,0,,0,0,0,95
33,0.7,0,0,2,9,4,14,105,105.0,1,0,0,91
27,0.4,1,0,2,2,3,158,0,,1,1,0,95
34,0.2,0,0,1,8,4,39,115,115.0,1,0,0,92
34,4.9,0,1,3,9,2,141,0,,0,1,0,95
28,1.0,0,0,1,2,3,33,167,167.0,1,0,0,95
29,0.6,0,0,1,5,2,92,0,,1,0,0,95
52,3.0,0,0,2,26,3,78,0,,0,0,0,94
47,2.7,0,1,2,22,3,42,0,,1,0,0,91
41,0.3,0,0,2,16,2,15,83,83.0,0,0,0,94
58,2.8,0,0,2,32,1,48,0,,1,0,0,91
37,2.3,0,0,1,12,3,63,0,,1,0,0,95
57,4.7,0,0,1,33,1,149,0,,0,0,1,95
63,0.8,0,0,1,39,1,49,103,103.0,1,0,0,90
60,3.9,0,0,1,35,2,125,0,,0,0,0,94
50,1.3,0,0,2,25,1,58,0,,1,0,0,92
60,1.5,0,0,1,35,3,48,0,,1,0,0,94
54,3.2,0,1,3,30,2,75,0,,0,0,0,94
28,0.2,0,0,1,4,2,114,0,,1,0,0,92
28,2.3,0,0,3,2,4,111,0,,1,0,0,94
54,3.8,0,0,2,29,4,62,149,149.0,1,0,0,94
42,0.7,0,0,1,18,1,45,0,,1,0,1,95
30,0.2,0,0,1,4,2,113,0,,1,0,0,90
61,2.6,0,0,1,36,1,128,0,,1,0,0,94
38,4.0,0,0,3,13,1,81,206,206.0,1,0,1,90
54,0.1,0,0,3,29,4,21,0,,0,0,0,95
59,4.4,0,0,1,33,3,83,0,,1,0,0,94
63,1.67,0,0,3,33,4,40,0,,1,0,0,91
31,2.9,0,0,3,5,1,101,170,170.0,0,0,1,94
56,4.5,0,0,3,26,2,90,0,,0,0,0,92
47,2.67,0,1,2,20,1,68,0,,1,0,0,91
28,1.8,0,0,2,3,2,74,221,221.0,0,0,1,91
54,3.2,0,0,3,30,2,51,0,,0,0,0,92
29,1.5,0,0,1,5,1,149,0,,1,0,0,94
39,1.4,0,1,3,15,1,31,88,88.0,1,0,0,95
26,1.6,0,0,3,0,2,85,0,,0,0,0,95
29,1.75,0,1,3,1,2,62,0,,0,0,0,92
46,0.3,0,0,1,21,1,44,110,110.0,1,0,1,95
38,0.5,1,1,3,13,3,63,190,190.0,1,0,1,92
55,0.3,0,1,1,31,2,23,0,,1,0,0,95
48,2.2,0,0,2,22,3,40,87,87.0,1,0,0,94
36,4.5,0,1,3,10,2,78,204,204.0,1,0,0,95
39,0.9,0,0,3,13,3,40,129,129.0,1,0,0,92
40,2.4,1,0,1,16,4,78,0,,1,0,1,90
26,0.7,0,0,2,0,3,129,0,,0,1,0,90
55,0.3,0,1,2,29,3,71,0,,0,0,0,91
61,0.3,0,0,3,35,3,23,0,,1,0,0,94
57,0.3,0,0,1,33,2,15,0,,1,0,0,94
56,1.3,0,1,1,31,1,28,138,138.0,0,0,0,94
31,1.0,0,0,1,5,3,23,95,95.0,0,0,0,94
61,1.5,0,0,3,31,1,19,0,,1,0,0,91
58,1.4,0,1,3,32,3,42,158,158.0,0,0,0,95
29,0.4,0,1,2,5,4,34,0,,0,0,0,90
50,0.5,0,1,2,23,1,19,104,104.0,0,0,0,90
49,1.6,0,1,2,25,1,43,0,,1,0,0,94
43,1.2,1,0,1,18,3,179,0,,1,1,1,94
58,2.2,0,0,3,32,3,44,0,,0,0,0,92
41,0.1,0,0,2,16,2,21,0,,0,0,0,92
65,2.5,0,1,1,40,1,115,174,174.0,0,0,0,92
52,3.8,0,1,2,27,4,81,0,,0,0,0,90
55,2.8,0,0,1,31,2,91,0,,0,0,0,93
49,0.9,0,1,2,25,4,30,0,,0,0,0,90
52,1.4,0,0,3,22,3,55,0,,1,0,0,92
56,2.1,0,1,3,31,2,48,0,,0,0,0,91
30,0.3,0,0,2,4,4,23,121,121.0,0,0,0,94
36,0.1,0,0,2,10,3,21,0,,0,0,0,92
41,1.7,0,0,1,17,2,55,0,,0,0,0,92
42,1.0,0,0,2,15,3,21,0,,1,0,0,95
60,2.2,0,0,3,34,3,40,0,,1,0,1,93
44,0.3,0,1,1,20,4,30,0,,0,0,0,95
34,0.6,0,0,2,9,3,78,0,,1,0,0,90
56,3.2,0,0,3,32,2,65,0,,1,0,0,92
31,2.1,0,0,3,5,4,50,209,209.0,1,0,0,91
29,2.0,0,0,2,4,4,55,0,,1,0,1,90
31,0.2,0,0,1,5,2,111,0,,0,0,0,94
36,0.1,0,1,2,10,3,21,0,,0,0,0,92
64,0.8,0,0,3,39,1,114,0,,1,0,0,90
61,0.9,0,0,3,36,3,54,179,179.0,1,0,0,91
35,1.7,0,0,2,11,2,75,0,,1,0,0,94
28,0.4,0,1,1,2,4,13,0,,0,0,0,91
38,0.6,0,0,3,14,2,54,218,218.0,0,0,0,90
44,1.0,0,1,2,17,3,22,126,126.0,1,0,0,94
46,0.2,0,1,1,20,1,18,0,,1,0,0,92
57,0.7,0,1,1,32,4,74,0,,0,0,0,92
40,0.2,0,0,3,14,4,61,0,,1,0,0,94
38,1.8,0,0,1,12,2,64,0,,0,0,0,94
39,0.3,0,1,2,14,2,10,0,,0,0,1,92
23,1.8,0,1,2,2,2,82,0,,0,0,1,92
47,2.7,0,1,2,22,3,61,168,168.0,1,0,0,94
32,2.5,0,0,1,7,2,83,148,148.0,1,0,1,94
30,2.6,0,0,3,5,3,73,0,,1,0,0,93
54,0.4,0,0,1,30,2,22,89,89.0,1,0,0,95
60,2.2,1,1,3,34,3,65,94,94.0,0,0,1,95
61,0.5,0,0,1,36,3,13,0,,1,0,0,91
52,0.3,0,0,1,26,1,95,0,,1,0,0,92
33,1.0,0,1,1,7,4,31,0,,1,0,0,94
57,0.6,0,0,1,31,3,131,0,,1,1,0,90
34,1.1,1,1,3,8,4,175,0,,1,1,1,95
50,0.1,0,0,1,24,4,38,0,,1,0,0,91
43,1.0,0,0,1,18,3,104,0,,1,0,0,91
34,3.3,0,0,3,10,3,114,0,,0,1,0,94
26,1.7,0,0,2,1,4,38,0,,1,0,0,91
26,1.3,0,1,3,0,4,30,0,,1,0,0,94
48,0.1,0,0,3,22,2,19,106,106.0,0,0,0,95
49,1.0,0,1,1,25,4,25,0,,1,0,0,95
47,5.0,0,0,3,22,4,124,0,,0,1,0,90
43,0.5,0,0,1,19,3,20,0,,0,0,0,94
40,1.0,0,0,3,15,1,83,0,,0,0,0,90
31,0.3,0,1,2,5,4,18,0,,0,0,0,94
27,3.0,0,1,3,1,1,99,149,149.0,0,1,0,94
55,0.3,0,0,2,29,3,62,0,,1,0,0,92
54,0.1,0,0,2,30,1,24,0,,0,0,0,92
23,1.0,0,0,1,1,4,13,84,84.0,1,0,0,94
54,0.8,0,0,3,28,2,64,0,,1,0,1,90
57,2.67,0,0,1,33,3,62,240,240.0,0,0,0,92
41,4.7,1,1,2,15,1,158,0,,0,1,1,94
33,0.8,0,0,1,7,4,28,0,,1,0,0,94
51,1.0,0,0,3,27,2,52,0,,0,0,0,94
28,0.0,0,1,1,4,4,82,0,,1,0,0,95
29,0.8,0,1,2,4,1,80,0,,1,0,0,90
62,1.2,0,1,2,38,4,58,228,228.0,0,0,0,94
51,1.7,0,0,1,25,1,180,0,,1,0,0,94
52,1.6,0,0,2,28,1,55,227,227.0,0,0,0,94
43,2.67,0,0,2,16,3,65,100,100.0,0,0,0,94
39,2.33,0,0,2,12,3,62,0,,0,0,0,91
35,0.3,0,0,1,9,4,23,0,,0,0,0,95
34,1.7,0,0,1,10,1,35,0,,1,0,0,94
49,0.2,0,1,2,24,4,35,0,,0,0,0,94
43,0.4,0,0,1,18,4,74,0,,0,0,0,92
48,0.4,0,0,1,24,3,14,0,,1,0,0,91
30,1.5,0,1,3,4,2,83,199,199.0,0,0,0,91
46,1.9,0,0,3,21,4,71,0,,0,0,0,95
43,0.7,0,0,1,17,2,53,130,130.0,1,0,1,90
27,0.6,0,0,1,3,2,103,84,84.0,0,0,0,92
39,1.7,0,0,1,15,1,109,0,,1,0,0,95
58,1.9,0,0,2,33,2,60,94,94.0,1,0,1,94
44,0.67,0,0,2,17,3,12,0,,1,0,0,94
35,3.8,0,0,1,10,1,128,0,,1,0,0,92
43,0.5,0,0,3,18,1,41,0,,0,0,0,94
55,4.5,0,1,3,25,2,90,0,,0,0,0,90
32,0.3,0,0,1,6,1,31,0,,0,0,0,92
56,3.0,0,0,3,26,1,74,0,,0,0,0,91
30,1.8,0,1,3,5,4,83,0,,0,0,0,93
65,0.5,0,0,3,39,1,35,0,,0,0,0,94
31,4.0,0,1,1,7,1,140,0,,0,0,0,95
41,0.5,0,0,3,15,3,65,0,,0,0,0,90
55,1.4,0,0,1,29,3,35,0,,0,0,0,90
37,1.8,0,1,3,7,4,73,0,,1,0,0,94
34,1.5,0,0,2,10,1,29,0,,1,0,0,93
34,2.0,0,1,2,9,4,55,147,147.0,0,0,0,92
